168	GA2482_1	120			@Size 12			0	Size
169	GA2482_1	125			@Size 12&frac12;			0	Size
170	GA2482_1	130			@Size 13			0	Size
171	GA2482_1	140			@Size 14			0	Size
172	GA2482_2	M			@Medium Width			0	Width
173	GA2482_2	W			@Wide Width			0	Width
174	GA2482_2	4E			@4E (EEEE) Width			0	Width
175	GA2502_1	70			@Size 7			0	Size
176	GA2502_1	75			@Size 7&frac12;			0	Size
177	GA2502_1	80			@Size 8			0	Size
178	GA2502_1	85			@Size 8&frac12;			0	Size
179	GA2502_1	90			@Size 9			0	Size
180	GA2502_1	95			@Size 9&frac12;			0	Size
181	GA2502_1	100			@Size 10			0	Size
182	GA2502_1	105			@Size 10&frac12;			0	Size
183	GA2502_1	110			@Size 11			0	Size
184	GA2502_1	115			@Size 11&frac12;			0	Size
185	GA2502_1	120			@Size 12			0	Size
186	GA2502_1	125			@Size 12&frac12;			0	Size
187	GA2502_1	130			@Size 13			0	Size
188	GA2502_1	140			@Size 14			0	Size
189	GA2502_2	M			@Medium Width			0	Width
190	GA2502_2	W			@Wide Width			0	Width
191	GA2502_2	4E			@4E (EEEE) Width			0	Width
192	FB5932	BO			@Blonde			0	CosmeticColor
193	FB5932	BR			@Brunette			0	CosmeticColor
194	FB5932	LI			@Light Blonde			0	CosmeticColor
195	FB5932	RE			@Red			0	CosmeticColor
196	FB5932	SP			@Salt & Pepper			0	CosmeticColor
197	FC1702	BK			@Black			0	CosmeticColor
198	FC1702	BR			@Brown			0	CosmeticColor
199	FC2812	LI			@Light Brown			0	CosmeticColor
200	FC2812	MB			@Medium Brown			0	CosmeticColor
201	FC2812	DB			@Dark Brown			0	CosmeticColor
202	FC2812	NB			@Natural Black			0	CosmeticColor
203	FC2812	JB			@Jet Black			0	CosmeticColor
204	FB8172	BL			@Blue			0	Color
205	FB8172	WH			@White			0	Color
206	FC2042	60			@Size 6			0	Size
207	FC2042	70			@Size 7			1	Size
208	FC2042	80			@Size 8			1	Size
209	FC2042	90			@Size 9			1	Size
210	FC2042	100			@Size 10			1	Size
211	FC2042	110			@Size 11			1	Size
212	FC2052	60			@Size 6			0	Size
213	FC2052	70			@Size 7			0	Size
214	FC2052	80			@Size 8			1	Size
215	FC2052	90			@Size 9			1	Size
216	FC2052	100			@Size 10			1	Size
217	FC2052	110			@Size 11			1	Size
218	FC2062	60			@Size 6			0	Size
219	FC2062	70			@Size 7			0	Size
220	FC2062	80			@Size 8			1	Size
221	FC2062	90			@Size 9			1	Size
222	FC2062	100			@Size 10			1	Size
223	FC2062	110			@Size 11			1	Size
224	FB8162	S			@Small			0	Size
225	FB8162	L			@Large			0	Size
226	FA9422	S			@Small			0	Size
227	FA9422	M			@Medium			0	Size
228	FA9422	L			@Large			0	Size
229	FA9422	XL			@X-Large			0	Size
230	FB7082	S			@Small			0	Size
231	FB7082	M			@Medium			0	Size
232	FB7082	L			@Large			0	Size
233	FB7082	XL			@X-Large			0	Size
234	FA7192	M			@Medium			0	Size
235	FA7192	L			@Large			0	Size
236	FA7132_1	SM			@Small			0	Size
237	FA7132_1	M			@Medium			0	Size
238	FA7132_1	L			@Large			0	Size
239	FA7132_2	RHT			@Right Foot			0	RightLeft
240	FA7132_2	LFT			@Left Foot			0	RightLeft
241	FA7092	LFT			@Left Foot			1	RightLeft
242	FA7092	RHT			@Right Foot			1	RightLeft
243	FA7302	S			@Small			0	Size
244	FA7302	M			@Medium			0	Size
245	FA7302	L			@Large			0	Size
246	FA7432	M			@Medium (Small Toes)			0	Size
247	FA7432	L			@Large (Big Toes)			0	Size
248	FA7452	S			@Small			0	Size
249	FA7452	M			@Medium			0	Size
250	FA7452	L			@Large			0	Size
251	FA7452	XL			@X-Large			0	Size
252	FA7462	S			@Small			0	Size
253	FA7462	M			@Medium			1	Size
254	FA7462	L			@Large			0	Size
255	FA6162	S			@Small			0	Size
256	FA6162	M			@Medium			1	Size
257	FA6162	L			@Large			0	Size
258	FA5892	36			@Euro 36 Med (5&frac12;-6 US)			1	SizeWidth
259	FA5892	37			@Euro 37 Med (6&frac12; US)			1	SizeWidth
260	FA5892	38			@Euro 38 Med (7-7&frac12; US)			1	SizeWidth
261	FA5892	39			@Euro 39 Med (8-8&frac12; US)			1	SizeWidth
262	FA5892	40			@Euro 40 Med (9 US)			0	SizeWidth
263	FA5892	41			@Euro 41 Med (9&frac12;-10 US)			1	SizeWidth
264	FA5892	42			@Euro 42 Med (10&frac12;-11 US)			0	SizeWidth
265	FA5892	36WW			@Euro 36 Wide (5&frac12;-6 US)			1	SizeWidth
266	FA5892	37WW			@Euro 37 Wide (6&frac12; US)			1	SizeWidth
267	FA5892	38WW			@Euro 38 Wide (7-7&frac12; US)			1	SizeWidth
268	FA5892	39WW			@Euro 39 Wide (8-8&frac12; US)			0	SizeWidth
269	FA5892	40WW			@Euro 40 Wide (9 US)			0	SizeWidth
270	FA5892	41WW			@Euro 41 Wide (9&frac12;-10 US)			0	SizeWidth
271	FA5892	42WW			@Euro 42 Wide (10&frac12;-11 US)			1	SizeWidth
272	FA5882	36			@Euro 36 Med (5&frac12;-6 US)			0	SizeWidth
273	FA5882	37			@Euro 37 Med (6&frac12; US)			0	SizeWidth
274	FA5882	38			@Euro 38 Med (7-7&frac12; US)			1	SizeWidth
275	FA5882	39			@Euro 39 Med (8-8&frac12; US)			1	SizeWidth
276	FA5882	40			@Euro 40 Med (9 US)			1	SizeWidth
277	FA5882	41			@Euro 41 Med (9&frac12;-10 US)			1	SizeWidth
278	FA5882	42			@Euro 42 Med (10&frac12;-11 US)			0	SizeWidth
279	FA5882	36WW			@Euro 36 Wide (5&frac12;-6 US)			1	SizeWidth
280	FA5882	37WW			@Euro 37 Wide (6&frac12; US)			1	SizeWidth
281	FA5882	38WW			@Euro 38 Wide (7-7&frac12; US)			1	SizeWidth
282	FA5882	39WW			@Euro 39 Wide (8-8&frac12; US)			1	SizeWidth
283	FA5882	40WW			@Euro 40 Wide (9 US)			1	SizeWidth
284	FA5882	41WW			@Euro 41 Wide (9&frac12;-10 US)			0	SizeWidth
285	FA5882	42WW			@Euro 42 Wide (10&frac12;-11 US)			0	SizeWidth
286	FA5862	36			@Euro 36 Med (5&frac12;-6 US)			0	SizeWidth
287	FA5862	37			@Euro 37 Med (6&frac12; US)			0	SizeWidth
288	FA5862	38			@Euro 38 Med (7-7&frac12; US)			0	SizeWidth
289	FA5862	39			@Euro 39 Med (8-8&frac12; US)			0	SizeWidth
290	FA5862	40			@Euro 40 Med (9 US)			0	SizeWidth
291	FA5862	41			@Euro 41 Med (9&frac12;-10 US)			0	SizeWidth
292	FA5862	42			@Euro 42 Med (10&frac12;-11 US)			0	SizeWidth
293	FA5862	36WW			@Euro 36 Wide (5&frac12;-6 US)			0	SizeWidth
294	FA5862	37WW			@Euro 37 Wide (6&frac12; US)			0	SizeWidth
295	FA5862	38WW			@Euro 38 Wide (7-7&frac12; US)			0	SizeWidth
296	FA5862	39WW			@Euro 39 Wide (8-8&frac12; US)			0	SizeWidth
297	FA5862	40WW			@Euro 40 Wide (9 US)			0	SizeWidth
298	FA5862	41WW			@Euro 41 Wide (9&frac12;-10 US)		4/22	0	SizeWidth
299	FA5862	42WW			@Euro 42 Wide (10&frac12;-11 US)		4/22	0	SizeWidth
300	FA5872	36			@Euro 36 Med (5&frac12;-6 US)			0	SizeWidth
301	FA5872	37			@Euro 37 Med (6&frac12; US)			0	SizeWidth
302	FA5872	38			@Euro 38 Med (7-7&frac12; US)			0	SizeWidth
303	FA5872	39			@Euro 39 Med (8-8&frac12; US)			0	SizeWidth
304	FA5872	40			@Euro 40 Med (9 US)			0	SizeWidth
305	FA5872	41			@Euro 41 Med (9&frac12;-10 US)			0	SizeWidth
306	FA5872	42			@Euro 42 Med (10&frac12;-11 US)			0	SizeWidth
307	FA5872	36WW			@Euro 36 Wide (5&frac12;-6 US)			1	SizeWidth
308	FA5872	37WW			@Euro 37 Wide (6&frac12; US)			0	SizeWidth
309	FA5872	38WW			@Euro 38 Wide (7-7&frac12; US)			0	SizeWidth
310	FA5872	39WW			@Euro 39 Wide (8-8&frac12; US)			0	SizeWidth
311	FA5872	40WW			@Euro 40 Wide (9 US)			0	SizeWidth
312	FA5872	41WW			@Euro 41 Wide (9&frac12;-10 US)			0	SizeWidth
313	FA5872	42WW			@Euro 42 Wide (10&frac12;-11 US)			0	SizeWidth
314	FC3052	M			@Medium			0	Size
315	FC3052	L			@Large			0	Size
316	FC3052	XL			@X-Large			0	Size
317	FB9862_1	NT			@Natural			0	CosmeticColor
318	FB9862_1	BC			@Bleached			0	CosmeticColor
319	FB9862_2	S			@Small			0	Size
320	FB9862_2	L			@Large			0	Size
321	FC1202	LFT			@Left Foot			0	RightLeft
322	FC1202	RHT			@Right Foot			0	RightLeft
323	FC1432	TW			@Twin			1	BedSize
324	FC1432	FQ	10		@Full/Queen (Add $10)			1	BedSize
325	FC1432	KG	10		@King (Add $10)			0	BedSize
326	FB0452	BL			@Blue			0	Color
327	FB0452	BK			@Black			0	Color
328	FB0452	FC			@Fuscia			0	Color
329	FA3102	S			@Small			0	Size
330	FA3102	M			@Medium			0	Size
331	FA3102	L			@Large			0	Size
332	FC3122	PD			@Pads			0	Design
333	FC3122	WP			@Wrap			0	Design
334	FC2532	LFT			@Left			0	RightLeft
335	FC2532	RHT			@Right			0	RightLeft
336	FC2522	RG			@Regular			0	Size
337	FC2522	QN			@Queen			0	Size
338	FA7022_1	TN			@Tan			0	Color
339	FA7022_1	WH			@White			0	Color
340	FA7022_2	S			@Small			0	Size
341	FA7022_2	M			@Medium			0	Size
342	FA7022_2	L			@Large			0	Size
343	FA7022_2	XL			@X-Large			0	Size
344	FA7022_2	2X			@2X			0	Size
345	FA7022_2	3X			@3X			0	Size
346	FC3022	60			@Size 6			1	Size
347	FC3022	70			@Size 7			0	Size
348	FC3022	80			@Size 8			0	Size
349	FC3022	90			@Size 9			0	Size
350	FC3022	100			@Size 10			0	Size
351	FC3022	110			@Size 11			0	Size
352	FC3032	60			@Size 6			0	Size
353	FC3032	70			@Size 7			0	Size
354	FC3032	80			@Size 8			0	Size
355	FC3032	90			@Size 9			0	Size
356	FC3032	100			@Size 10			0	Size
357	FC3032	110			@Size 11			0	Size
358	FC3042	60			@Size 6			0	Size
359	FC3042	70			@Size 7			0	Size
360	FC3042	80			@Size 8			0	Size
361	FC3042	90			@Size 9			0	Size
362	FC3042	100			@Size 10			0	Size
363	FC3042	110			@Size 11			0	Size
364	FB4362	S			@Small			0	Size
365	FB4362	L			@Large			0	Size
366	FC2972	CI			@Chair			0	FurnitureType
367	FC2972	LS			@Love Seat			1	FurnitureType
368	FC2972	SF	15		@Sofa (Add $15)			0	FurnitureType
369	FB3392	BL			@Blue			0	Color
370	FB3392	BN			@Brown			0	Color
371	FB9402	YL			@Yellow			0	Color
372	FB9402	BK			@Black			0	Color
373	FB9402	RD			@Red			0	Color
374	FC2192	18			@18 Inches			0	Size
375	FC2192	27	5		@27 Inches (Add $5)			0	Size
376	FB8582	BK			@Black			0	Color
377	FB8582	GR			@Grey			0	Color
378	FB8582	PL			@Platinum			0	Color
379	FB8582	WH			@White			0	Color
380	FC2032	S			@Small			0	Size
381	FC2032	M			@Medium			0	Size
382	FC2032	L			@Large			0	Size
383	FB3642	AF			@Light Tension			0	Tension
384	FB3642	AG			@Medium Tension			0	Tension
385	FB0282	BL			@Blue			0	Color
386	FB0282	BK			@Black			0	Color
387	FB0282	RD			@Red			0	Color
388	FB0282	SV			@Silver			0	Color
389	FB3352_1	50			@Size 5			0	Size
390	FB3352_1	60			@Size 6			0	Size
391	FB3352_1	70			@Size 7			0	Size
392	FB3352_1	80			@Size 8			0	Size
393	FB3352_1	90			@Size 9			0	Size
394	FB3352_1	100			@Size 10			0	Size
395	FB3352_1	110			@Size 11			0	Size
396	FB3352_1	120			@Size 12			0	Size
397	FB3352_1	130			@Size 13			0	Size
398	FB3352_2	BK			@Black			0	Color
399	FB3352_2	DR			@Dusty Rose			0	Color
400	FB3352_2	NV			@Navy			0	Color
401	FC3552	BK			@Black			0	Color
402	FC3552	BR			@Brown			0	Color
403	FC3552	WH			@White			0	Color
404	FC1712_1	GN			@Green			0	Color
405	FC1712_1	WN			@Wine			0	Color
406	FC1712_2	S			@Small			0	Size
407	FC1712_2	M			@Medium			0	Size
408	FC1712_2	L			@Large			0	Size
409	FC1712_2	1X			@1X			0	Size
410	FC1712_2	2X			@2X			0	Size
411	FC1712_2	3X			@3X			0	Size
412	FC3352	BU			@Buttons			0	Design
413	FC3352	HO			@Hooks			0	Design
414	FB1882_1	50			@Size 5			0	Size
415	FB1882_1	60			@Size 6			0	Size
416	FB1882_1	70			@Size 7			0	Size
417	FB1882_1	80			@Size 8			0	Size
418	FB1882_1	90			@Size 9			0	Size
419	FB1882_1	100			@Size 10			0	Size
420	FB1882_1	110			@Size 11			0	Size
421	FB1882_2	N			@Narrow Width			0	Width
422	FB1882_2	M			@Medium Width			0	Width
423	FB1882_2	W			@Wide Width			0	Width
424	FB1892_1	50			@Size 5			0	Size
425	FB1892_1	60			@Size 6			0	Size
426	FB1892_1	70			@Size 7			0	Size
427	FB1892_1	80			@Size 8			0	Size
428	FB1892_1	90			@Size 9			0	Size
429	FB1892_1	100			@Size 10			0	Size
430	FB1892_1	110			@Size 11			0	Size
431	FB1892_2	N			@Narrow Width			0	Width
432	FB1892_2	M			@Medium Width			0	Width
433	FB1892_2	W			@Wide Width			0	Width
434	FC1142_1	50			@Size 5			0	Size
435	FC1142_1	60			@Size 6			0	Size
436	FC1142_1	70			@Size 7			0	Size
437	FC1142_1	80			@Size 8			0	Size
438	FC1142_1	90			@Size 9			0	Size
439	FC1142_1	100			@Size 10			0	Size
440	FC1142_1	110			@Size 11			0	Size
441	FC1142_2	N			@Narrow Width			0	Width
442	FC1142_2	M			@Medium Width			0	Width
443	VH5702	150			@+1.50 Magnification			0	GlassMag
444	VH5702	200			@+2.00 Magnification			0	GlassMag
445	VH5702	250			@+2.50 Magnification			0	GlassMag
446	FC1632	RJ			@Red Jasper			0	Color
447	FC1632	RQ			@Rose Quartz			1	Color
448	FC1632	TQ			@Turquoise			0	Color
449	FB9872	250			@+2.5 Magnification			0	GlassMag
450	FB9872	300			@+3.0 Magnification			0	GlassMag
451	FB9872	350			@+3.5 Magnification			0	GlassMag
452	FB9872	400			@+4.0 Magnification			0	GlassMag
453	FB9872	450			@+4.5 Magnification			0	GlassMag
454	FB9872	500			@+5.0 Magnification			0	GlassMag
455	FB9882	250			@+2.5 Magnification			0	GlassMag
456	FB9882	300			@+3.0 Magnification			0	GlassMag
457	FB9882	350			@+3.5 Magnification			0	GlassMag
458	FB9882	400			@+4.0 Magnification			0	GlassMag
459	FB9882	450			@+4.5 Magnification			0	GlassMag
460	FB9882	500			@+5.0 Magnification			1	GlassMag
461	FB9892	250			@+2.5 Magnification			0	GlassMag
462	FB9892	300			@+3.0 Magnification			0	GlassMag
463	FB9892	350			@+3.5 Magnification			0	GlassMag
464	FB9892	400			@+4.0 Magnification			0	GlassMag
465	FB9892	450			@+4.5 Magnification			0	GlassMag
466	FB9892	500			@+5.0 Magnification			0	GlassMag
467	FB9902	250			@+2.5 Magnification			0	GlassMag
468	FB9902	300			@+3.0 Magnification			0	GlassMag
469	FB9902	350			@+3.5 Magnification			0	GlassMag
470	FB9902	400			@+4.0 Magnification			0	GlassMag
471	FB9902	450			@+4.5 Magnification			0	GlassMag
472	FB9902	500			@+5.0 Magnification			0	GlassMag
473	FC3332_1	50			@Size 5			0	Size
474	FC3332_1	55			@Size 5 &frac12;			0	Size
475	FC3332_1	60			@Size 6			0	Size
476	FC3332_1	65			@Size 6 &frac12;			0	Size
477	FC3332_1	70			@Size 7			0	Size
478	FC3332_1	75			@Size 7 &frac12;			0	Size
479	FC3332_1	80			@Size 8			0	Size
480	FC3332_1	85			@Size 8 &frac12;			0	Size
481	FC3332_1	90			@Size 9			0	Size
482	FC3332_1	95			@Size 9 &frac12;			0	Size
483	FC3332_1	100			@Size 10			0	Size
484	FC3332_1	105			@Size 10 &frac12;			0	Size
485	FC3332_1	110			@Size 11			0	Size
486	FC3332_1	115			@Size 11 &frac12;			0	Size
487	FC3332_1	120			@Size 12			0	Size
488	FC3332_2	N			@Narrow Width			0	Width
489	FC3332_2	M			@Medium Width			0	Width
490	FC3332_2	W			@Wide Width			0	Width
491	FC3332_2	WW			@Wide Wide Width			0	Width
492	FC3312_1	50			@Size 5			0	Size
493	FC3312_1	55			@Size 5 &frac12;			0	Size
494	FC3312_1	60			@Size 6			0	Size
495	FC3312_1	65			@Size 6 &frac12;			0	Size
496	FC3312_1	70			@Size 7			0	Size
497	FC3312_1	75			@Size 7 &frac12;			0	Size
498	FC3312_1	80			@Size 8			0	Size
499	FC3312_1	85			@Size 8 &frac12;			0	Size
500	FC3312_1	90			@Size 9			0	Size
501	FC3312_1	95			@Size 9 &frac12;			0	Size
502	FC3312_1	100			@Size 10			0	Size
503	FC3312_1	105			@Size 10 &frac12;			0	Size
504	FC3312_1	110			@Size 11			0	Size
505	FC3312_1	115			@Size 11 &frac12;			0	Size
506	FC3312_1	120			@Size 12			0	Size
507	FC3312_2	N			@Narrow Width			0	Width
508	FC3312_2	M			@Medium Width			0	Width
509	FC3312_2	W			@Wide Width			0	Width
510	FC3312_2	WW			@Wide Wide Width			0	Width
511	FC3292_1	50			@Size 5			0	Size
512	FC3292_1	55			@Size 5 &frac12;			0	Size
513	FC3292_1	60			@Size 6			0	Size
514	FC3292_1	65			@Size 6 &frac12;			0	Size
515	FC3292_1	70			@Size 7			0	Size
516	FC3292_1	75			@Size 7 &frac12;			0	Size
517	FC3292_1	80			@Size 8			0	Size
518	FC3292_1	85			@Size 8 &frac12;			0	Size
519	FC3292_1	90			@Size 9			0	Size
520	FC3292_1	95			@Size 9 &frac12;			0	Size
521	FC3292_1	100			@Size 10			0	Size
522	FC3292_1	105			@Size 10 &frac12;			0	Size
523	FC3292_1	110			@Size 11			0	Size
524	FC3292_1	115			@Size 11 &frac12;			0	Size
525	FC3292_1	120			@Size 12			0	Size
526	FC3292_2	N			@Narrow Width			0	Width
527	FC3292_2	M			@Medium Width			0	Width
528	FC3292_2	W			@Wide Width			0	Width
529	FC3292_2	WW			@Wide Wide Width			0	Width
530	FC3202_1	50			@Size 5			0	Size
531	FC3202_1	55			@Size 5 &frac12;			0	Size
532	FC3202_1	60			@Size 6			0	Size
533	FC3202_1	65			@Size 6 &frac12;			0	Size
534	FC3202_1	70			@Size 7			0	Size
535	FC3202_1	75			@Size 7 &frac12;			0	Size
536	FC3202_1	80			@Size 8			0	Size
537	FC3202_1	85			@Size 8 &frac12;			0	Size
538	FC3202_1	90			@Size 9			0	Size
539	FC3202_1	95			@Size 9 &frac12;			0	Size
540	FC3202_1	100			@Size 10			0	Size
541	FC3202_1	105			@Size 10 &frac12;			0	Size
542	FC3202_1	110			@Size 11			0	Size
543	FC3202_1	115			@Size 11 &frac12;			0	Size
544	FC3202_1	120			@Size 12			0	Size
545	FC3202_2	N			@Narrow Width			0	Width
546	FC3202_2	M			@Medium Width			0	Width
547	FC3202_2	W			@Wide Width			0	Width
548	FC3202_2	WW			@Wide Wide Width			0	Width
549	FC3192_1	50			@Size 5			0	Size
550	FC3192_1	55			@Size 5 &frac12;			0	Size
551	FC3192_1	60			@Size 6			0	Size
552	FC3192_1	65			@Size 6 &frac12;			0	Size
553	FC3192_1	70			@Size 7			0	Size
554	FC3192_1	75			@Size 7 &frac12;			0	Size
555	FC3192_1	80			@Size 8			0	Size
556	FC3192_1	85			@Size 8 &frac12;			0	Size
557	FC3192_1	90			@Size 9			0	Size
558	FC3192_1	95			@Size 9 &frac12;			0	Size
559	FC3192_1	100			@Size 10			0	Size
560	FC3192_1	105			@Size 10 &frac12;			0	Size
561	FC3192_1	110			@Size 11			0	Size
562	FC3192_1	115			@Size 11 &frac12;			0	Size
563	FC3192_1	120			@Size 12			0	Size
564	FC3192_2	N			@Narrow Width			0	Width
